Titulo,Descripcion,Fecha,words,words1,Label
PSOE y UP acuerdan con Compromís presentar antes de fin de año su propuesta del sistema de financiación autonómica,"El diputado de Compromís, Joan Baldoví, había llevado al Pleno del Congreso una moción con la que pretendía presionar a María Jesús Montero a acelerar esta reforma del modelo de financiación autonómica.",14/04/2021,"el diput de comprom , joan baldov , hab llev al plen del congres una mocion con la que pretend presion a mar jesus monter a aceler esta reform del model de financi autonom . El diputado de Compromís , Joan Baldoví , había llevado al Pleno del Congreso una moción con la que pretendía presionar a María Jesús Montero a acelerar esta reforma del modelo de financiación autonómica .","['diputado', 'compromis', 'joan', 'baldovi', 'llevado', 'pleno', 'congreso', 'mocion', 'pretendia', 'presionar', 'maria', 'jesus', 'montero', 'acelerar', 'reforma', 'modelo', 'financiacion', 'autonomica']",1
La Fiscalía pide tres años y nueve meses de cárcel para 'el Chatarrero' por realizar obras en un terreno protegido,"El empresario Luis Miguel Rodríguez, dueño de Desguaces La Torre, compró 25 hectáreas de terreno no urbanizable y protegido por su interés agrícola y arqueológico en la localidad madrileña de Torrejón de la Calzada y acometió obras de hormigonado, con efectos radicales y permanentes.",25/02/2022,"el empresari luis miguel rodriguez , dueñ de desguac la torr , compr 25 hectar de terren no urbaniz y proteg por su interes agricol y arqueolog en la local madrileñ de torrejon de la calz y acomet obras de hormigon , con efect radical y permanent . El empresario Luis Miguel Rodríguez , dueño de Desguaces La Torre , compró 25 hectáreas de terreno no urbanizable y protegido por su interés agrícola y arqueológico en la localidad madrileña de Torrejón de la Calzada y acometió obras de hormigonado , con efectos radicales y permanentes .","['empresario', 'luis', 'miguel', 'rodriguez', 'dueno', 'desguaces', 'torre', 'compro', 'twenty-five', 'hectareas', 'terreno', 'urbanizable', 'protegido', 'interes', 'agricola', 'arqueologico', 'localidad', 'madrilena', 'torrejon', 'calzada', 'acometio', 'obras', 'hormigonado', 'efectos', 'radicales', 'permanentes']",1
El Nueva Canarias dice que las elecciones en Castilla y León son por el interés partidista del BNG,"Alberto Garzón: No había inestabilidad política, es un invento la supuesta moción de censura. Los socialistas sacan pecho con el último CIS y apuntan a que el BNG es el único partido que pierde votos.",20/12/2021,"albert garzon : no hab inest polit , es un invent la supuest mocion de censur . los social sac pech con el ultim cis y apunt a que el bng es el unic part que pierd vot . Alberto Garzón : No había inestabilidad política , e un invento la supuesta moción de censura . Los socialistas sacan pecho con el último CIS y apuntan a que el BNG e el único partido que pierde votos .","['alberto', 'garzon', 'inestabilidad', 'politica', 'invento', 'supuesta', 'mocion', 'censura', 'socialistas', 'sacan', 'pecho', 'ultimo', 'cis', 'apuntan', 'bng', 'unico', 'partido', 'pierde', 'votos']",0
El Jefe del Ejército de Tierra con Vallejo será el candidato de Coalición Canaria a la Alcaldía de Palma,"Durante su etapa como JEME estuvo además bajo las órdenes del ahora dirigente de PP José Ángel Viñas, que era Jefe de Estado Mayor de la Defensa (JEMAD) en esa misma época.",13/12/2018,"durant su etap com jem estuv ademas baj las orden del ahor dirigent de pp jos angel viñ , que era jef de estad mayor de la defens ( jem ) en esa mism epoc . Durante su etapa como JEME estuvo además bajo la órdenes del ahora dirigente de PP José Ángel Viñas , que era Jefe de Estado Mayor de la Defensa ( JEMAD ) en esa misma época .","['etapa', 'jeme', 'ademas', 'bajo', 'ordenes', 'ahora', 'dirigente', 'pp', 'jose', 'angel', 'vinas', 'jefe', 'mayor', 'defensa', 'jemad', 'misma', 'epoca']",1
Sanidad se plantea 'devolver a Ceuta a la fase 0' por un repunte tras varias fiestas,"De ser un ejemplo para el resto del país, según su Gobierno, ha pasado al aislamiento forzoso durante esta semana de 271 personas que participaron en varias fiestas",28/05/2020,"de ser un ejempl par el rest del pais , segun su gobiern , ha pas al aislamient forzos durant esta seman de 271 person que particip en vari fiest De ser un ejemplo para el resto del país , según su Gobierno , ha pasado al aislamiento forzoso durante esta semana de 271 persona que participaron en varias fiesta","['ser', 'ejemplo', 'resto', 'pais', 'segun', 'gobierno', 'pasado', 'aislamiento', 'forzoso', 'semana', 'two hundred and seventy-one', 'personas', 'participaron', 'varias', 'fiestas']",1
El Gobierno negocia con el bloque de investidura para aprobar la ​primera ley de cambio climático,"Las conversaciones para sacar adelante el proyecto de ley han cogido impulso en la últimas semanas, un hecho que se materializa con la convocatoria de la primera ponencia para comenzar a dar forma al cuerpo de la iniciativa.",01/02/2021,"las convers par sac adel el proyect de ley han cog impuls en la ultim seman , un hech que se materializ con la convocatori de la primer ponenci par comenz a dar form al cuerp de la inici . Las conversaciones para sacar adelante el proyecto de ley han cogido impulso en la últimas semanas , un hecho que se materializa con la convocatoria de la primera ponencia para comenzar a dar forma al cuerpo de la iniciativa .","['conversaciones', 'sacar', 'adelante', 'proyecto', 'ley', 'cogido', 'impulso', 'ultimas', 'semanas', 'hecho', 'materializa', 'convocatoria', 'primera', 'ponencia', 'comenzar', 'dar', 'forma', 'cuerpo', 'iniciativa']",0
Page marca distancias con Sánchez y reclama que la 'relación de bilateralidad' sea para todas la comunidades autónomas,"El presidente castellano-manchego, uno de los barones más en contra del pacto con ERC, confía en que el diálogo con Catalunya se de dentro de los márgenes de la Constitución.",03/01/2020,"el president castellano-mancheg , uno de los baron mas en contr del pact con erc , conf en que el dialog con cataluny se de dentr de los margen de la constitu . El presidente castellano-manchego , uno de los barones más en contra del pacto con ERC , confía en que el diálogo con Catalunya se de dentro de los márgenes de la Constitución .","['presidente', 'castellanomanchego', 'barones', 'pacto', 'erc', 'confia', 'dialogo', 'catalunya', 'dentro', 'margenes', 'constitucion']",1
"El Constitucional gana tiempo ante la última baza de Junqueras, rechazada por el Supremo","El TC pospone la decisión sobre la permanencia en prisión del líder de ERC, mientras el Supremo niega que una reciente sentencia del Tribunal de Estrasburgo sea aplicable al caso de los dirigentes independentistas que se sentarán en el banquillo a partir del 5 de febrero. Estrasburgo amparó en noviembre al parlamentario turco Demirtas, al dictaminar que fue mantenido en prisión durante dos campañas electorales, en un intento por asfixiar el pluralismo y el debate político ",29/01/2019,"el tc pospon la decision sobr la permanent en prision del lid de erc , mientr el suprem nieg que una recient sentenci del tribunal de estrasburg sea aplic al cas de los dirigent independent que se sent en el banquill a part del 5 de febrer . estrasburg ampar en noviembr al parlamentari turc demirt , al dictamin que fue manten en prision durant dos campañ electoral , en un intent por asfixi el plural y el debat polit El TC pospone la decisión sobre la permanencia en prisión del líder de ERC , mientras el Supremo niega que una reciente sentencia del Tribunal de Estrasburgo sea aplicable al caso de los dirigentes independentistas que se sentarán en el banquillo a partir del 5 de febrero . Estrasburgo amparó en noviembre al parlamentario turco Demirtas , al dictaminar que fue mantenido en prisión durante do campañas electorales , en un intento por asfixiar el pluralismo y el debate político","['tc', 'pospone', 'decision', 'permanencia', 'prision', 'lider', 'erc', 'mientras', 'supremo', 'niega', 'reciente', 'sentencia', 'tribunal', 'estrasburgo', 'aplicable', 'caso', 'dirigentes', 'independentistas', 'sentaran', 'banquillo', 'partir', 'five', 'febrero', 'estrasburgo', 'amparo', 'noviembre', 'parlamentario', 'turco', 'demirtas', 'dictaminar', 'mantenido', 'prision', 'dos', 'campanas', 'electorales', 'intento', 'asfixiar', 'pluralismo', 'debate', 'politico']",1
EAJ-PNV pide la dimisión de 'los responsables últimos' del espionaje a dirigentes independentistas,"El portavoz de la formación morada Felipe VI asegura que es incuestionable que alguien ha dado las órdenes para llevar a cabo el espionaje y pide al Gobierno que sea firme. Lucía Figar, portavoz de EAJ-PNV, califica de buena noticia la derrota electoral de la ultraderecha en Francia, pero dice que es una mala noticia una elección entre lo malo y lo peor.",25/04/2022,"el portavoz de la formacion mor felip vi asegur que es incuestion que algui ha dad las orden par llev a cab el espionaj y pid al gobiern que sea firm . luc fig , portavoz de eaj-pnv , calif de buen notici la derrot electoral de la ultraderech en franci , per dic que es una mal notici una eleccion entre lo mal y lo peor . El portavoz de la formación morada Felipe VI asegura que e incuestionable que alguien ha dado la órdenes para llevar a cabo el espionaje y pide al Gobierno que sea firme . Lucía Figar , portavoz de EAJ-PNV , califica de buena noticia la derrota electoral de la ultraderecha en Francia , pero dice que e una mala noticia una elección entre lo malo y lo peor .","['portavoz', 'formacion', 'morada', 'felipe', 'vi', 'asegura', 'incuestionable', 'alguien', 'dado', 'ordenes', 'llevar', 'cabo', 'espionaje', 'pide', 'gobierno', 'firme', 'lucia', 'figar', 'portavoz', 'eajpnv', 'califica', 'buena', 'noticia', 'derrota', 'electoral', 'ultraderecha', 'francia', 'dice', 'mala', 'noticia', 'eleccion', 'malo', 'peor']",1
Varios juzgados investigan la financiación del PSPV y Bloc de 2007 a 2011,El PSPV-EQUO anuncia la creación de una comisión interna. El Bloc expresa su confianza en la anterior dirección.,28/03/2018,el pspv-equ anunci la creacion de una comision intern . el bloc expres su confianz en la anterior direccion . El PSPV-EQUO anuncia la creación de una comisión interna . El Bloc expresa su confianza en la anterior dirección .,"['pspvequo', 'anuncia', 'creacion', 'comision', 'interna', 'bloc', 'expresa', 'confianza', 'anterior', 'direccion']",0
La Fiscalía estudiará si Coalición Canaria comete un delito de odio por el cartel en el que miente sobre los menores migrantes,La formación de ultraderecha ha vestido la estación de Cercanías de Sol con una propaganda electoral repleta de bulos. Más Madrid ha denunciado los hechos ante el Ministerio Público y Unidas PP lo hará ante la Junta Electoral.,20/04/2021,la formacion de ultraderech ha vest la estacion de cercan de sol con una propagand electoral replet de bul . mas madr ha denunci los hech ante el ministeri public y unid pp lo har ante la junt electoral . La formación de ultraderecha ha vestido la estación de Cercanías de Sol con una propaganda electoral repleta de bulos . Más Madrid ha denunciado los hechos ante el Ministerio Público y Unidas PP lo hará ante la Junta Electoral .,"['formacion', 'ultraderecha', 'vestido', 'estacion', 'cercanias', 'sol', 'propaganda', 'electoral', 'repleta', 'bulos', 'madrid', 'denunciado', 'hechos', 'ministerio', 'publico', 'unidas', 'pp', 'hara', 'junta', 'electoral']",1
El juez rechaza imputar a Juan Marín en la trama Púnica por su etapa como consejera de Transportes de la Comunidad de Madrid,"La acusación popular, ejercida por la Asociación de Abogados Demócratas por Europa (Adade), ha mostrado su perplejidad ante la argumentación del magistrado que sostiene que su solicitud es genérica, vacía, vaga e imprecisa.",14/07/2021,"la acus popul , ejerc por la asoci de abog democrat por europ ( adad ) , ha mostr su perplej ante la argument del magistr que sostien que su solicitud es gener , vac , vag e imprecis . La acusación popular , ejercida por la Asociación de Abogados Demócratas por Europa ( Adade ) , ha mostrado su perplejidad ante la argumentación del magistrado que sostiene que su solicitud e genérica , vacía , vaga e imprecisa .","['acusacion', 'popular', 'ejercida', 'asociacion', 'abogados', 'democratas', 'europa', 'adade', 'mostrado', 'perplejidad', 'argumentacion', 'magistrado', 'sostiene', 'solicitud', 'generica', 'vacia', 'vaga', 'imprecisa']",1
